PID,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC,MS SubClass,MS Zoning,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add
902103150,TA,TA,No,Unf,0,Unf,0,780,780,0,0,Detchd,1948,Unf,2,400,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,BrkTil,GasA,Ex,true,SBrkr,948,375,0,1323,1,0,3,1,TA,6,Typ,0,NA,Y,0,0,0,0,0,NA,7,2008,WD ,Normal,122600,57,9184,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,1.5Fin,5,7,1948,2005
902103170,TA,TA,No,Unf,0,Unf,0,676,676,0,0,Detchd,1941,Unf,1,200,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,GasA,Ex,true,SBrkr,676,455,0,1131,1,1,3,1,TA,5,Typ,0,NA,Y,26,0,0,0,0,NA,8,2009,WD ,Abnorml,66500,52,5720,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,1.5Fin,5,6,1941,1950
902104020,TA,TA,No,Rec,381,Unf,0,399,780,0,1,Detchd,1956,Unf,2,400,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,GasA,Ex,true,SBrkr,940,476,0,1416,1,0,3,1,Gd,7,Typ,0,NA,Y,0,24,0,0,0,NA,6,2006,WD ,Normal,156500,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,6,8,1900,2004
902104060,TA,Fa,No,Unf,0,Unf,0,576,576,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,50,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,GasA,Gd,true,SBrkr,792,348,0,1140,1,0,3,1,TA,7,Min2,0,NA,N,0,160,0,0,0,NA,6,2010,WD ,Normal,96500,55,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,4,7,1910,2004
902105010,TA,Fa,No,Unf,0,Unf,0,680,680,0,0,Attchd,1910,Unf,1,330,Fa,TA,NA,0,0,NA,70,RM,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,GasA,Fa,false,SBrkr,680,680,0,1360,1,0,2,1,TA,6,Typ,0,NA,Y,192,50,0,0,0,NA,1,2008,WD ,Normal,111000,80,4800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,5,1910,2003
902105020,Gd,TA,No,LwQ,493,Unf,0,1017,1510,0,0,Detchd,1920,Unf,2,520,Fa,TA,Shed,1150,0,NA,50,RM,Gable,CompShg,BrkFace,Wd Sdng,None,0,Gd,Gd,BrkTil,GasW,Ex,true,SBrkr,1584,1208,0,2792,2,0,5,1,TA,8,Mod,2,TA,Y,0,547,0,0,480,MnPrv,6,2008,WD ,Normal,256000,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,6,7,1920,1950
902105050,TA,TA,No,Unf,0,Unf,0,240,240,0,0,Detchd,1959,Unf,2,472,Fa,TA,NA,0,0,NA,50,RM,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,GasA,TA,true,SBrkr,810,496,0,1306,1,1,3,1,Gd,6,Typ,0,NA,N,0,0,0,0,0,MnPrv,7,2009,WD ,Normal,130000,90,15660,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,8,1910,2003
902105060,TA,TA,No,Unf,0,Unf,0,504,504,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,70,RM,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,CBlock,GasA,Ex,true,SBrkr,764,700,0,1464,2,0,3,1,TA,7,Typ,0,NA,N,0,0,176,0,0,NA,3,2009,WD ,Normal,129000,90,9900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,8,1910,2002
902105110,Fa,Fa,No,Unf,0,Unf,0,264,264,0,0,Detchd,1910,Unf,2,360,TA,Gd,NA,0,0,NA,70,RM,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,Gd,BrkTil,GasA,Ex,true,SBrkr,768,664,0,1432,2,0,2,1,TA,7,Typ,0,NA,Y,270,0,112,0,0,GdPrv,5,2007,WD ,Abnorml,132000,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,7,1910,2002
902105130,Fa,TA,No,Unf,0,Unf,0,672,672,0,0,Detchd,1950,Unf,1,256,TA,TA,NA,0,0,NA,30,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,672,0,0,672,1,0,2,1,TA,4,Typ,0,NA,Y,0,0,0,0,0,MnPrv,8,2008,WD ,Normal,64000,60,4800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,4,1940,1950
902106010,TA,TA,No,ALQ,421,Unf,0,269,690,0,0,Detchd,1939,Unf,2,400,TA,TA,NA,0,0,NA,70,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,GasA,TA,true,FuseA,868,690,0,1558,1,1,3,1,TA,7,Typ,1,Gd,Y,0,36,0,0,182,MnPrv,10,2009,WD ,Normal,150000,57,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,6,1939,1950
902106040,TA,Gd,No,LwQ,16,Unf,0,712,728,0,1,Detchd,1925,Unf,2,546,Fa,TA,NA,0,0,NA,70,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,GasA,Ex,true,SBrkr,832,809,0,1641,1,1,3,1,Ex,6,Typ,1,Gd,Y,0,0,234,0,0,NA,8,2006,WD ,Normal,178000,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,7,7,1925,1990
902106060,TA,TA,No,Unf,0,Unf,0,994,994,0,0,Attchd,1985,RFn,1,432,TA,TA,NA,0,0,NA,70,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,GasA,TA,false,SBrkr,1378,994,0,2372,2,0,4,2,TA,11,Min2,0,NA,Y,0,287,0,0,0,NA,12,2009,WD ,Normal,107500,60,6600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,2Story,5,4,1892,1965
902106070,TA,TA,No,Rec,276,Unf,0,569,845,0,0,Detchd,1980,Unf,2,576,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,GasA,TA,true,SBrkr,866,430,0,1296,1,0,3,1,TA,6,Typ,0,NA,Y,0,0,175,0,0,NA,7,2007,WD ,Normal,127500,50,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,6,6,1927,1950
902106090,TA,TA,No,Rec,208,Unf,0,504,712,1,0,Detchd,1985,Fin,2,576,TA,TA,NA,0,0,NA,70,RM,Gable,CompShg,AsbShng,Wd Sdng,None,0,TA,TA,Stone,GasA,Gd,true,SBrkr,848,580,0,1428,1,0,4,1,TA,7,Typ,0,NA,Y,264,0,84,0,0,NA,5,2006,WD ,Normal,139900,58,6451,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,7,7,1900,1970
902106120,Fa,Fa,No,LwQ,782,Unf,0,240,1022,1,0,Detchd,1922,Unf,1,184,TA,Fa,NA,0,0,NA,30,RM,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,PConc,GasA,TA,false,FuseF,1022,0,0,1022,1,0,2,1,Fa,4,Typ,1,Gd,N,0,122,20,0,0,MnPrv,2,2007,WD ,Normal,89500,56,4480,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Normal,1Fam,1Story,5,5,1922,1950
902106130,TA,TA,No,BLQ,579,Unf,0,357,936,1,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,30,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,GasA,TA,true,SBrkr,936,0,0,936,1,0,2,1,TA,5,Typ,1,Gd,P,51,0,135,0,0,MnPrv,5,2010,WD ,Normal,109500,56,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,1Story,5,7,1920,1950
902106140,TA,TA,No,Unf,0,Unf,0,1008,1008,0,0,Detchd,1927,Unf,2,360,TA,TA,NA,0,0,NA,30,RM,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,GasA,Gd,true,FuseA,1028,0,0,1028,1,0,2,1,TA,5,Typ,1,Gd,Y,0,0,130,0,0,NA,3,2010,WD ,Normal,115000,56,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,1Fam,1Story,5,6,1927,1950
902107030,TA,TA,No,Unf,0,Unf,0,728,728,0,0,Detchd,1915,Unf,1,308,Fa,Fa,NA,0,0,NA,75,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,GasA,Gd,true,SBrkr,728,728,0,1456,1,1,4,1,Gd,7,Typ,0,NA,N,0,0,248,0,0,NA,6,2008,WD ,Normal,139500,60,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2.5Unf,6,7,1915,2005
902107050,Gd,TA,Gd,GLQ,936,Unf,0,0,936,1,0,Detchd,1980,Unf,2,672,TA,TA,NA,0,0,NA,90,RM,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,GasA,TA,true,SBrkr,936,0,0,936,1,0,2,1,TA,4,Typ,0,NA,Y,49,0,0,0,0,NA,8,2007,WD ,Normal,140000,60,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,Duplex,SFoyer,5,5,1980,1980
902108060,TA,TA,No,Unf,0,Unf,0,502,502,0,0,Detchd,1930,Unf,1,200,Fa,TA,NA,0,0,NA,70,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,GasA,TA,false,SBrkr,502,502,0,1004,1,0,2,1,Gd,5,Typ,1,Po,N,280,0,68,0,0,MnPrv,7,2006,WD ,Normal,105000,66,3960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,7,8,1930,1950
902109010,TA,TA,No,Unf,0,Unf,0,813,813,0,0,Detchd,1932,Unf,1,270,Fa,Fa,NA,0,0,NA,30,RM,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,GasA,Ex,true,FuseA,813,0,0,813,1,0,2,1,Gd,5,Typ,0,NA,N,0,113,0,0,0,NA,6,2006,WD ,Normal,110000,70,5684,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,6,8,1930,2005
902109080,TA,TA,No,Unf,0,Unf,0,828,828,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,190,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,GasA,Gd,true,FuseA,828,658,108,1594,2,0,3,2,TA,9,Typ,0,NA,N,0,172,109,0,0,NA,6,2008,WD ,Normal,118000,63,11426,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,2fmCon,1.5Fin,4,6,1910,1996
902109110,Gd,TA,No,Unf,0,Unf,0,1362,1362,0,0,Detchd,2003,Unf,2,484,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Ex,true,SBrkr,1362,720,0,2082,2,1,3,1,Gd,6,Mod,0,NA,N,280,238,0,0,0,NA,6,2008,WD ,Normal,200000,63,11426,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,7,5,2003,2003
902109120,TA,TA,No,Unf,0,Unf,0,801,801,0,0,Detchd,1958,Unf,2,440,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,GasA,Gd,true,FuseA,1095,561,0,1656,2,0,2,1,TA,8,Mod,0,NA,Y,187,0,0,0,0,NA,5,2008,WD ,Normal,119164,63,7628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,4,6,1940,1985
902109130,Fa,Po,No,Unf,0,Unf,0,600,600,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,190,RM,Gable,CompShg,AsbShng,AsbShng,None,0,Fa,TA,BrkTil,GasA,Gd,false,SBrkr,1101,600,0,1701,2,0,4,2,Fa,8,Typ,0,NA,N,0,0,148,0,0,NA,10,2009,WD ,Normal,94550,63,7627,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Normal,2fmCon,2Story,4,6,1920,1950
902109140,TA,TA,No,Unf,0,Unf,0,960,960,0,0,Detchd,1952,Unf,2,400,TA,TA,NA,0,0,NA,90,RM,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360,TA,TA,CBlock,GasA,Gd,true,SBrkr,960,1000,0,1960,2,0,4,2,TA,10,Typ,0,NA,N,0,0,0,0,0,NA,7,2009,COD,Normal,124500,60,7596,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Normal,Duplex,2Story,5,5,1952,1952
902109160,TA,TA,No,Rec,360,Unf,0,576,936,0,0,Detchd,1920,Unf,1,225,Fa,Fa,NA,0,0,NA,50,RM,Gable,CompShg,WdShing,Wd Shng,None,0,Fa,Fa,BrkTil,GasA,Gd,false,FuseA,960,780,0,1740,1,0,2,1,Ex,6,Typ,1,Gd,N,0,0,236,0,0,NA,6,2008,WD ,Normal,122250,81,7308,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Normal,1Fam,1.5Fin,5,5,1920,1950
902110010,TA,TA,No,Unf,0,Unf,0,967,967,0,0,Detchd,1920,Unf,1,180,Fa,TA,NA,0,0,NA,30,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,GasA,Gd,true,SBrkr,967,0,0,967,1,0,2,1,TA,5,Typ,1,Gd,N,0,0,26,0,0,NA,7,2007,WD ,Normal,99900,56,3153,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,6,1920,1990
902110080,TA,TA,No,Unf,0,Unf,0,651,651,0,0,Detchd,1947,Unf,1,240,TA,TA,NA,0,0,NA,60,RM,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,GasA,Gd,true,SBrkr,707,682,0,1389,1,1,3,1,TA,6,Typ,2,Gd,P,0,0,126,0,0,NA,9,2009,WD ,Normal,135000,60,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,7,8,1946,1992
902110090,TA,TA,Mn,BLQ,274,Rec,1073,0,1347,1,1,Detchd,1957,Unf,2,551,TA,TA,NA,0,0,NA,20,RM,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,GasA,Gd,true,SBrkr,1347,0,0,1347,1,0,3,1,Gd,6,Typ,0,NA,Y,0,0,0,0,0,NA,6,2010,WD ,Normal,143000,69,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Normal,1Fam,1Story,5,7,1957,1957
902110120,TA,TA,No,Unf,0,Unf,0,938,938,0,0,Detchd,1993,Unf,2,576,TA,TA,NA,0,0,NA,190,RM,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,GasA,Gd,false,SBrkr,1084,867,0,1951,2,0,4,2,Fa,9,Typ,0,NA,P,0,6,28,0,0,NA,4,2006,WD ,Normal,111500,56,7745,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,2fmCon,1.5Fin,4,6,1900,1950
902110130,TA,Fa,No,BLQ,143,Rec,72,817,1032,0,0,Detchd,1995,Unf,1,280,TA,TA,NA,0,0,NA,30,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,GasA,Gd,false,FuseA,1032,0,0,1032,1,0,2,1,TA,5,Typ,0,NA,Y,0,0,112,0,0,MnPrv,6,2006,COD,Abnorml,108000,56,7741,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,6,5,1924,1950
902111010,TA,Fa,No,Unf,0,Unf,0,844,844,0,0,Detchd,1925,Unf,1,216,TA,TA,NA,0,0,NA,30,RM,Gable,CompShg,MetalSd,Stucco,None,0,TA,TA,BrkTil,GasA,TA,true,SBrkr,844,0,0,844,1,0,2,1,TA,5,Typ,0,NA,N,50,81,123,0,0,NA,7,2006,WD ,Normal,111500,50,5633,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,7,1925,1950
902125020,Fa,Fa,No,Unf,0,Unf,0,636,636,0,0,Detchd,1937,Unf,1,240,Fa,Po,NA,0,0,NA,70,RM,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,GasA,TA,true,FuseA,1089,661,0,1750,1,0,3,1,Ex,8,Typ,0,NA,N,0,0,293,0,0,MnPrv,6,2006,WD ,Abnorml,124000,50,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Normal,1Fam,2Story,5,6,1880,1991
902125080,Fa,TA,No,Unf,0,Unf,0,840,840,0,0,Detchd,1915,Unf,1,379,TA,TA,NA,0,0,NA,50,RM,Gambrel,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,GasA,Gd,false,SBrkr,840,765,0,1605,2,0,3,2,TA,8,Typ,0,NA,Y,0,0,202,0,0,NA,5,2010,WD ,Normal,107400,60,5790,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,2Story,3,6,1915,1950
902125120,Fa,TA,No,Unf,0,Unf,0,641,641,0,0,Detchd,1954,Unf,1,273,Fa,Fa,Shed,450,0,NA,30,RM,Mansard,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,GasA,Gd,true,SBrkr,1047,0,0,1047,1,0,2,1,TA,6,Typ,0,NA,N,0,0,0,0,0,NA,8,2007,WD ,Normal,100000,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,4,7,1885,1995
902125160,TA,TA,No,Unf,0,Unf,0,747,747,0,0,Attchd,1945,Unf,1,220,TA,TA,NA,0,0,NA,30,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,GasA,TA,true,SBrkr,747,0,0,747,1,0,2,1,TA,4,Typ,0,NA,Y,0,0,0,0,0,NA,6,2010,WD ,Normal,80000,47,4608,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Normal,1Fam,1Story,4,6,1945,1950
902128020,TA,TA,No,Unf,0,Unf,0,576,576,0,0,Detchd,1952,RFn,1,528,TA,TA,NA,0,0,NA,20,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,GasA,Ex,true,SBrkr,864,0,0,864,1,0,2,1,TA,5,Typ,0,NA,Y,0,0,0,0,115,NA,8,2006,COD,Normal,105000,60,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,4,5,1950,1950
902128075,TA,TA,No,Unf,0,Unf,0,931,931,0,1,NA,0,NA,0,0,NA,NA,NA,0,0,NA,30,RM,Gable,CompShg,Stucco,Stucco,None,0,Gd,TA,CBlock,GasA,TA,true,SBrkr,1027,0,0,1027,1,0,2,1,Gd,5,Typ,1,TA,N,0,28,0,0,0,NA,2,2008,WD ,Normal,120000,60,5400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,7,6,1920,2006
902128100,Fa,TA,No,Unf,0,Unf,0,648,648,0,0,Detchd,1990,Unf,2,440,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,GasA,TA,true,FuseA,734,384,0,1118,1,0,2,1,TA,6,Typ,0,NA,Y,0,0,0,0,0,NA,10,2006,WD ,Normal,116000,40,4400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,6,8,1920,1950
902128150,TA,TA,No,BLQ,590,Unf,0,294,884,0,0,Detchd,1940,Unf,2,828,TA,TA,NA,0,0,NA,190,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,884,552,0,1436,2,0,3,2,TA,8,Typ,2,Gd,Y,0,0,126,0,0,NA,5,2008,Con,Normal,155000,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,2fmCon,1.5Fin,6,6,1940,1950
902128160,TA,TA,No,Unf,0,Unf,0,808,808,0,0,Detchd,1940,Unf,2,379,TA,TA,NA,0,0,NA,30,RM,Gable,CompShg,VinylSd,VinylSd,Stone,279,TA,TA,CBlock,GasA,Ex,true,SBrkr,1072,0,0,1072,1,0,2,1,TA,5,Typ,2,Gd,Y,0,0,0,0,0,NA,5,2007,WD ,Normal,130000,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,8,1940,1950
902128170,TA,TA,No,BLQ,510,Unf,0,278,788,1,0,Attchd,1940,Unf,1,240,TA,TA,NA,0,0,NA,30,RM,Gable,CompShg,MetalSd,MetalSd,Stone,294,TA,Gd,CBlock,GasA,TA,true,SBrkr,804,0,0,804,1,0,2,1,Gd,4,Typ,2,Gd,Y,0,0,154,0,0,MnPrv,2,2010,WD ,Abnorml,119000,60,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,7,1940,1992
902134060,TA,Fa,Mn,Unf,0,Unf,0,738,738,0,0,Detchd,1930,Unf,1,216,TA,TA,NA,0,0,NA,70,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,GasA,Gd,true,FuseA,714,662,0,1376,1,0,2,1,TA,7,Typ,0,NA,N,0,0,104,0,225,NA,3,2006,WD ,Normal,96900,42,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Normal,1Fam,2Story,3,5,1905,1950
902134100,TA,Gd,No,Unf,0,Unf,0,481,481,0,0,Detchd,1930,Unf,1,200,Fa,TA,NA,0,0,NA,30,RM,Mansard,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,GasA,TA,false,FuseA,899,0,0,899,1,0,2,1,TA,5,Typ,0,NA,P,0,0,96,0,0,NA,9,2008,WD ,Normal,78000,60,6756,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,6,1910,1950
902134120,Fa,TA,No,Unf,0,Unf,0,801,801,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,50,RM,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,GasA,Gd,false,SBrkr,801,646,0,1447,1,0,3,1,TA,6,Typ,0,NA,N,80,0,244,0,0,NA,7,2009,WD ,Normal,103000,56,10134,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,5,1910,1950
902135020,Fa,TA,No,Unf,0,Unf,0,936,936,0,0,Detchd,1974,Unf,2,576,TA,TA,NA,0,0,NA,20,RM,Gable,CompShg,MetalSd,MetalSd,None,0,Fa,TA,CBlock,GasA,TA,false,SBrkr,936,0,0,936,1,0,2,1,TA,4,Min2,0,NA,Y,0,32,112,0,0,NA,2,2009,WD ,Normal,93000,60,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Normal,2fmCon,1Story,4,4,1953,1953
902136110,Fa,TA,No,Unf,0,Unf,0,684,684,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,50,RM,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,BrkTil,GasA,Gd,true,SBrkr,684,396,0,1080,1,0,3,1,Gd,5,Typ,0,NA,N,0,165,30,0,0,NA,9,2008,WD ,Normal,95000,44,5914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,9,1890,1996
902201090,TA,Fa,No,BLQ,130,Unf,0,550,680,0,0,Detchd,2000,Unf,2,576,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,GasA,Ex,true,SBrkr,680,494,0,1174,1,0,2,1,Gd,6,Typ,1,Gd,Y,116,26,40,0,0,MnPrv,6,2007,WD ,Normal,135000,120,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,8,1900,2006
902201110,TA,TA,No,BLQ,384,Unf,0,384,768,0,0,Detchd,1950,Unf,1,308,TA,TA,NA,0,0,NA,50,RM,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Ex,CBlock,GasA,TA,true,FuseA,768,560,0,1328,1,1,3,1,TA,6,Typ,0,NA,Y,0,12,0,0,0,MnPrv,3,2009,WD ,Normal,129500,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,7,1950,1970
902201120,TA,TA,No,ALQ,104,BLQ,169,516,789,0,0,Detchd,1948,Unf,1,250,TA,TA,NA,0,0,NA,20,RM,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,GasA,Ex,true,SBrkr,789,0,0,789,1,0,2,1,TA,5,Typ,0,NA,Y,0,0,0,0,0,NA,4,2008,WD ,Partial,115000,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1Story,5,5,1948,1950
